  0.00	2	2	G	11273	            Psychrobacillus
  0.00	2	2	G	1763	            Paenisporosarcina
  0.00	2	2	G	1765	            Planomicrobium
  0.12	291	0	F	45175	          Salisediminibacteriaceae
  0.12	291	291	G	45177	            Salipaludibacillus
  0.01	19	0	F	45167	          Marinococcaceae
  0.00	11	11	G	45169	            Geomicrobium
  0.00	6	6	G	45168	            Alteribacillus
  0.00	2	2	G	45171	            Natribacillus
  0.00	1	0	F	1771	          Sporolactobacillaceae
  0.00	1	1	G	1774	            Tuberibacillus
  0.49	1211	137	O	1800	        Lactobacillales
  0.34	827	0	F	1828	          Enterococcaceae
  0.20	487	487	G	1834	            Tetragenococcus
  0.14	340	340	G	1831	            Enterococcus
  0.07	165	1	F	1850	          Streptococcaceae
  0.07	164	164	G	1853	            Streptococcus
  0.02	51	0	F	1836	          Lactobacillaceae
  0.02	49	49	G	1837	            Lactobacillus
  0.00	2	2	G	1838	            Pediococcus
  0.01	19	0	F	1811	          Carnobacteriaceae
  0.00	11	11	G	1821	            Granulicatella
  0.00	3	3	G	1818	            Carnobacterium
  0.00	3	3	G	1819	            Desemzia
  0.00	2	2	G	11279	            Jeotgalibaca
  0.00	7	6	F	1802	          Aerococcaceae
  0.00	1	1	G	1804	            Aerococcus
  0.00	2	0	F	1839	          Leuconostocaceae
  0.00	1	1	G	1841	            Leuconostoc
  0.00	1	1	G	1843	            Weissella
  0.00	2	0	F	45256	          Listeriaceae
  0.00	2	2	G	45258	            Listeria
  0.00	1	1	F	1847	          P5D1-392
  0.12	300	1	O	45284	        Staphylococcales
  0.12	291	2	F	45287	          Staphylococcaceae
  0.12	289	289	G	45295	            Staphylococcus
  0.00	8	0	F	45285	          Gemellaceae
  0.00	8	8	G	45286	            Gemella
  0.06	153	0	O	45158	        Alicyclobacillales
  0.06	153	0	F	45159	          Alicyclobacillaceae
  0.06	145	145	G	45161	            Alicyclobacillus
  0.00	7	7	G	45163	            Tumebacillus
  0.00	1	1	G	45160	            Acidibacillus
  0.06	150	0	O	45180	        Brevibacillales
  0.06	150	0	F	45181	          Brevibacillaceae
  0.06	150	150	G	45182	            Brevibacillus
  0.02	46	5	O	45200	        Erysipelotrichales
  0.02	38	2	F	45214	          Erysipelotrichaceae
  0.00	12	12	G	45231	            Ileibacterium
  0.00	8	8	G	45226	            Faecalibaculum
  0.00	6	6	G	45238	            uncultured
  0.00	5	5	G	45221	            Erysipelothrix
  0.00	2	2	G	45219	            Dielma
  0.00	1	1	G	45220	            Dubosiella
  0.00	1	1	G	45229	            Holdemanella
  0.00	1	1	G	45215	            Allobaculum
  0.00	3	0	F	45201	          Erysipelatoclostridiaceae
  0.00	2	2	G	45212	            UCG-004
  0.00	1	1	G	45202	            Asteroleplasma
  0.01	31	0	O	45270	        Paenibacillales
  0.01	31	3	F	45271	          Paenibacillaceae
  0.01	25	25	G	45277	            Paenibacillus
  0.00	3	3	G	45274	            Cohnella
  0.01	30	0	O	45240	        Exiguobacterales
  0.01	30	0	F	45241	          Exiguobacteraceae
  0.01	30	30	G	45242	            Exiguobacterium
  0.01	22	0	O	45296	        Thermicanales
  0.01	22	0	F	45297	          Thermicanaceae
