 26.89	12655	12655	U	0	unclassified
 73.11	34401	18	R	1	root
 46.42	21844	2983	D	4	  Eukaryota
 39.34	18514	8	D1	46848	    Amorphea
 39.30	18491	0	D2	46957	      Obazoa
 39.30	18491	4931	D3	46958	        Opisthokonta
 15.48	7283	0	D	47567	          Nucletmycea
 15.46	7276	58	K	47572	            Fungi
 15.20	7154	169	K1	47666	              Dikarya
  9.79	4609	15	P	48920	                Basidiomycota
  6.96	3274	10	P1	49599	                  Ustilaginomycotina
  5.55	2613	0	C	49637	                    Malasseziomycetes
  5.55	2613	0	O	49638	                      Malasseziales
  5.55	2613	0	F	49639	                        Malasseziaceae
  5.55	2613	2613	G	49640	                          Malassezia
  1.38	649	91	C	49600	                    Exobasidiomycetes
  1.18	556	556	O	49623	                      Microstromatales
  0.00	1	0	O	49604	                      Entylomatales
  0.00	1	0	F	49605	                        Incertae Sedis
  0.00	1	1	G	49606	                          Tilletiopsis
  0.00	1	0	O	49630	                      Robbauerales
  0.00	1	0	F	49631	                        Robbaueraceae
  0.00	1	1	G	49632	                          Robbauera
  0.00	2	0	C	49645	                    Ustilaginomycetes
  0.00	1	0	O	49646	                      Urocystidales
  0.00	1	0	F	49648	                        Melanotaeniaceae
  0.00	1	1	G	49649	                          Melanotaenium
  0.00	1	0	O	49650	                      Ustilaginales
  0.00	1	0	F	49653	                        Ustilaginaceae
  0.00	1	1	G	49658	                          Melanopsichium
  2.73	1286	1	P1	48921	                  Agaricomycotina
  2.69	1268	51	C	48922	                    Agaricomycetes
  2.55	1202	1177	O	48923	                      Agaricales
  0.01	5	5	G	48998	                        Neohygrocybe
  0.01	5	0	F	48973	                        Hygrophoraceae
  0.01	4	4	G	48978	                          Hygrocybe
  0.00	1	1	G	48974	                          Dictyonema
  0.01	4	0	F	48924	                        Agaricaceae
  0.01	4	4	G	48925	                          Agaricus
  0.01	3	0	F	49044	                        Tricholomataceae
  0.00	1	1	G	49070	                          Pseudolaccaria
  0.00	1	1	G	49053	                          Granulobasidium
  0.00	1	1	G	49063	                          Panellus
  0.00	2	0	F	48965	                        Fistulinaceae
  0.00	2	2	G	48966	                          Fistulina
  0.00	2	0	F	49032	                        Schizophyllaceae
  0.00	2	2	G	49033	                          Grifola
  0.00	1	0	F	49020	                        Pluteaceae
  0.00	1	1	G	49022	                          Volvariella
  0.00	1	1	G	48988	                        Lyophyllum
  0.00	1	0	F	48985	                        Lyophyllaceae
  0.00	1	1	G	48986	                          Asterophora
  0.00	1	1	G	48935	                        Bolbitius
  0.01	5	1	O	49096	                      Boletales
  0.01	4	0	F	49097	                        Boletaceae
  0.01	3	3	G	49100	                          Boletus
  0.00	1	1	G	49103	                          Tylopilus
  0.01	3	0	O	49273	                      Russulales
  0.00	2	0	F	49304	                        Stereaceae
  0.00	2	2	G	49306	                          Amylostereum
  0.00	1	0	F	49301	                        Russulaceae
  0.00	1	1	G	49302	                          Lactarius
  0.00	2	1	O	49087	                      Auriculariales
  0.00	1	0	F	49088	                        Auriculariaceae
  0.00	1	1	G	49089	                          Auricularia
  0.00	2	0	O	49137	                      Cantharellales
  0.00	2	0	F	49143	                        Ceratobasidiaceae
  0.00	2	2	G	49144	                          Rhizoctonia
  0.00	2	0	O	49318	                      Thelephorales
  0.00	2	2	F	49324	                        uncultured
  0.00	1	0	O	49209	                      Polyporales
  0.00	1	0	F	49230	                        Incertae Sedis
  0.00	1	1	G	49234	                          Trametes
  0.04	17	2	C	49346	                    Tremellomycetes
  0.03	13	0	O	49371	                      Tremellales
  0.01	5	0	F	49375	                        Bulleribasidiaceae
  0.00	2	2	G	49379	                          Hannaella
  0.00	2	2	G	49381	                          Vishniacozyma
  0.00	1	1	G	49377	                          Derxomyces
  0.01	4	4	G	49401	                        Sterigmatosporidium
  0.01	3	0	F	49405	                        Tremellaceae
  0.01	3	3	G	49406	                          Tremella
  0.00	1	0	F	49384	                        Cryptococcaceae
  0.00	1	1	G	49385	                          Cryptococcus
  0.00	2	0	O	49411	                      Trichosporonales
  0.00	2	0	F	49413	                        Trichosporonaceae
  0.00	1	1	G	49415	                          Cutaneotrichosporon
  0.00	1	1	G	49417	                          Trichosporon
  0.07	34	1	P1	49423	                  Pucciniomycotina
  0.04	18	1	C	49526	                    Pucciniomycetes
  0.04	17	0	O	49534	                      Pucciniales
  0.01	7	0	F	49538	                        Coleosporiaceae
  0.01	7	7	G	49540	                          Coleosporium
  0.01	4	0	F	49581	                        Uropyxidaceae
  0.01	4	4	G	49582	                          Dasyspora
  0.01	4	0	F	49553	                        Phragmidiaceae
  0.01	4	4	G	49557	                          Phragmidium
  0.00	2	2	G	49560	                        Porotenus
  0.02	9	0	C	49480	                    Microbotryomycetes
  0.01	5	0	O	49508	                      Microbotryales
  0.01	5	0	F	49509	                        Microbotryaceae
  0.01	5	5	G	49510	                          Microbotryum
  0.01	4	0	O	49514	                      Sporidiobolales
  0.01	4	0	F	49515	                        Sporidiobolaceae
  0.00	2	2	G	49517	                          Rhodotorula
  0.00	2	2	G	49519	                          Sporobolomyces
  0.01	6	0	C	49593	                    Tritirachiomycetes
  0.01	6	0	O	49594	                      Tritirachiales
  0.01	6	0	F	49595	                        Tritirachiaceae
  0.01	6	6	G	49597	                          Tritirachium
  5.05	2376	35	P	47667	                Ascomycota
  4.78	2249	281	P1	47673	                  Pezizomycotina
  1.94	912	183	C	47685	                    Dothideomycetes
  1.04	489	450	O	47800	                      Pleosporales
  0.02	8	0	F	47876	                        Pleosporaceae
  0.01	4	4	G	47877	                          Alternaria
  0.01	4	4	G	47878	                          Bipolaris
  0.02	8	0	F	47851	                        Leptosphaeriaceae
  0.02	8	8	G	47852	                          Leptosphaeria
  0.01	7	0	F	47823	                        Didymellaceae
  0.01	5	5	G	47828	                          Phoma
  0.00	1	1	G	47825	                          Boeremia
  0.00	1	1	G	47826	                          Didymella
  0.01	5	5	G	47896	                        Torula
  0.00	2	0	F	47867	                        Phaeosphaeriaceae
  0.00	1	1	G	47868	                          Ophiosphaerella
  0.00	1	1	G	47869	                          Parastagonospora
  0.00	2	0	F	47831	                        Didymosphaeriaceae
  0.00	2	2	G	47832	                          Bimuria
  0.00	1	0	F	47802	                        Aigialaceae
  0.00	1	1	G	47803	                          Aigialus
  0.00	1	1	F	47901	                        uncultured
  0.00	1	0	F	47888	                        Sporormiaceae
  0.00	1	1	G	47889	                          Preussia
  0.00	1	0	F	47857	                        Massariaceae
  0.00	1	1	G	47858	                          Massaria
  0.00	1	0	F	47854	                        Lophiostomataceae
  0.00	1	1	G	47855	                          Lophiostoma
  0.00	1	0	F	47815	                        Cucurbitariaceae
  0.00	1	1	G	47817	                          Pyrenochaeta
  0.00	1	1	G	47807	                        Anguillospora
  0.40	189	8	O	47697	                      Capnodiales
  0.20	92	3	F	47703	                        Cladosporiaceae
  0.18	87	87	G	47704	                          Cladosporium
  0.00	2	2	G	47705	                          Rachicladosporium
  0.07	32	19	F	47717	                        Mycosphaerellaceae
  0.02	10	10	G	47737	                          Zymoseptoria
  0.00	2	2	G	47736	                          Stigmina
  0.00	1	1	G	47733	                          Ramularia
  0.05	22	17	F	47711	                        Extremaceae
  0.01	5	5	G	47712	                          Vermiconia
  0.05	22	3	F	47743	                        Teratosphaeriaceae
  0.02	10	10	G	47754	                          Neocatenulostroma
  0.01	5	5	G	47759	                          Teratosphaeria
  0.00	2	2	G	47747	                          Capnobotryella
  0.00	2	2	G	47752	                          Hortaea
  0.01	6	0	F	47740	                        Schizothyriaceae
  0.01	6	6	G	47741	                          Schizothyrium
  0.01	3	3	G	47715	                        Microcyclospora
  0.01	3	3	G	47742	                        Teratoramularia
  0.00	1	0	F	47699	                        Capnodiaceae
  0.00	1	1	G	47700	                          Conidiocarpus
  0.04	18	0	O	47761	                      Dothideales
  0.04	18	0	F	47762	                        Aureobasidiaceae
  0.04	18	18	G	47763	                          Aureobasidium
  0.02	10	1	O	47778	                      Incertae Sedis
  0.01	6	0	F	47783	                        Kirschsteiniotheliaceae
  0.01	6	6	G	47784	                          Kirschsteiniothelia
  0.01	3	0	F	47779	                        Incertae Sedis
  0.01	3	3	G	47780	                          Cryomyces
  0.01	5	0	O	47907	                      Tubeufiales
  0.01	5	0	F	47908	                        Tubeufiaceae
  0.01	5	5	G	47912	                          Helicomyces
  0.01	4	4	O	47790	                      Myriangiales
  0.01	4	0	O	47920	                      Venturiales
  0.00	2	0	F	47921	                        Sympoventuriaceae
  0.00	2	2	G	47924	                          Ochroconis
  0.00	2	0	F	47928	                        Venturiaceae
  0.00	2	2	G	47929	                          Venturia
  0.01	4	4	O	47930	                      uncultured
  0.01	3	2	O	47785	                      Jahnulales
  0.00	1	0	F	47786	                        Aliquandostipitaceae
  0.00	1	1	G	47788	                          Jahnula
  0.00	2	0	O	47775	                      Hysteriales
  0.00	2	2	G	47776	                        Hysterographium
  0.00	1	0	O	47916	                      Valsariales
  0.00	1	0	F	47917	                        Valsariaceae
  0.00	1	1	G	47919	                          Valsaria
  1.25	590	13	C	47931	                    Eurotiomycetes
  0.96	453	6	O	47960	                      Eurotiales
  0.88	414	2	F	47961	                        Aspergillaceae
  0.84	396	396	G	47962	                          Aspergillus
  0.02	8	8	G	47970	                          Penicillium
  0.01	6	6	G	47972	                          Thysanophora
  0.00	1	1	G	47968	                          Monascus
  0.00	1	1	G	47973	                          Warcupiella
  0.06	27	0	F	47984	                        Trichocomaceae
  0.06	27	27	G	47987	                          Talaromyces
  0.01	6	0	F	47976	                        Elaphomycetaceae
  0.01	6	6	G	47978	                          Pseudotulostoma
  0.13	63	0	O	47932	                      Chaetothyriales
  0.13	61	0	F	47938	                        Herpotrichiellaceae
  0.11	50	50	G	47942	                          Exophiala
  0.01	6	6	G	47941	                          Cladophialophora
  0.01	4	4	G	47939	                          Berlesiella
  0.00	1	1	G	47943	                          Fonsecaea
  0.00	2	0	F	47948	                        Trichomeriaceae
  0.00	1	1	G	47950	                          Bradymyces
  0.00	1	1	G	47951	                          Knufia
  0.10	45	1	O	47999	                      Onygenales
  0.06	30	0	F	48000	                        Ajellomycetaceae
  0.06	30	30	G	48001	                          Blastomyces
  0.02	10	1	F	48033	                        Onygenaceae
  0.01	5	5	G	48034	                          Aphanoascus
  0.01	4	4	G	48039	                          Chrysosporium
  0.00	2	0	F	48016	                        Ascosphaeraceae
  0.00	2	2	G	48017	                          Ascosphaera
  0.00	1	0	F	48021	                        Gymnoascaceae
  0.00	1	1	G	48023	                          Gymnascella
  0.00	1	0	F	48026	                        Incertae Sedis
  0.00	1	1	G	48027	                          Coccidioides
  0.03	16	0	O	48049	                      Verrucariales
  0.03	16	0	F	48050	                        Verrucariaceae
  0.01	6	6	G	48068	                          Verrucula
  0.01	6	6	G	48061	                          Placidiopsis
  0.00	2	2	G	48067	                          Verrucaria
  0.00	1	1	G	48069	                          Verruculopsis
  0.00	1	1	G	48062	                          Placidium
  0.56	263	24	C	48518	                    Sordariomycetes
  0.31	144	0	O	48642	                      Magnaporthales
  0.31	144	0	F	48643	                        Magnaporthaceae
  0.31	144	144	G	48647	                          Ophioceras
  0.08	39	0	O	48562	                      Hypocreales
  0.02	11	3	F	48579	                        Cordycipitaceae
  0.02	8	8	G	48583	                          Cordyceps
  0.02	11	0	F	48615	                        Stachybotryaceae
  0.02	11	11	G	48619	                          Stachybotrys
  0.01	6	0	F	48593	                        Incertae Sedis
  0.01	6	6	G	48594	                          Acremonium
  0.01	5	0	F	48598	                        Nectriaceae
  0.01	5	5	G	48600	                          Fusarium
  0.00	2	1	F	48571	                        Clavicipitaceae
  0.00	1	1	G	48573	                          Epichloe
  0.00	2	0	F	48591	                        Hypocreaceae
  0.00	2	2	G	48592	                          Trichoderma
  0.00	2	1	F	48607	                        Ophiocordycipitaceae
  0.00	1	1	G	48611	                          Polycephalomyces
  0.04	21	0	O	48548	                      Glomerellales
  0.03	15	0	F	48554	                        Plectosphaerellaceae
  0.03	14	14	G	48558	                          Verticillium
  0.00	1	1	G	48557	                          Plectosphaerella
  0.01	6	0	F	48552	                        Glomerellaceae
  0.01	6	6	G	48553	                          Colletotrichum
  0.03	15	0	O	48737	                      Xylariales
  0.02	9	9	G	48752	                        Diatrypasimilis
  0.01	4	0	F	48761	                        Xylariaceae
  0.01	4	4	G	48767	                          Hypoxylon
  0.00	1	0	F	48738	                        Amphisphaeriaceae
  0.00	1	1	G	48739	                          Amphisphaeria
  0.00	1	1	G	48753	                        Hyponectria
  0.01	5	0	O	48529	                      Conioscyphales
  0.01	5	0	F	48530	                        Conioscyphaceae
  0.01	5	5	G	48531	                          Conioscypha
  0.01	4	0	O	48711	                      Sordariales
  0.01	3	0	F	48716	                        Chaetomiaceae
  0.01	3	3	G	48717	                          Chaetomium
  0.00	1	0	F	48712	                        Cephalothecaceae
  0.00	1	1	G	48713	                          Albertiniella
  0.01	3	1	O	48624	                      Incertae Sedis
  0.00	2	0	F	48625	                        Incertae Sedis
  0.00	2	2	G	48628	                          Ceratostomella
  0.01	3	0	O	48652	                      Microascales
  0.01	3	0	F	48661	                        Halosphaeriaceae
  0.00	2	2	G	48663	                          Corollospora
